2,global_rounds,id_list
42,39,"[18, 9, 17, 10, 1, 12, 4, 16, 6, 0]"
43,40,"[2, 0, 7, 17, 9, 4, 3, 18, 15, 10]"
44,41,"[11, 16, 1, 7, 8, 14, 5, 19, 10, 0]"
45,42,"[1, 5, 13, 4, 8, 19, 12, 15, 17, 9]"
46,43,"[11, 9, 7, 6, 10, 19, 2, 13, 16, 3]"
47,44,"[6, 14, 0, 5, 2, 1, 15, 4, 10, 3]"
48,45,"[11, 17, 6, 9, 2, 13, 19, 8, 7, 10]"
49,46,"[7, 9, 1, 18, 13, 17, 6, 14, 16, 19]"
50,47,"[8, 4, 16, 2, 13, 1, 12, 6, 17, 7]"
51,48,"[7, 2, 19, 4, 13, 12, 10, 11, 17, 8]"
52,49,"[5, 19, 14, 2, 4, 15, 12, 16, 3, 11]"
53,50,"[14, 2, 15, 8, 3, 4, 1, 7, 19, 6]"
54,51,"[13, 5, 9, 8, 1, 2, 17, 3, 12, 11]"
55,52,"[17, 13, 12, 1, 15, 16, 7, 6, 19, 4]"
56,53,"[9, 18, 15, 16, 3, 7, 13, 10, 1, 11]"
57,54,"[14, 0, 19, 4, 6, 12, 5, 18, 7, 11]"
58,55,"[11, 6, 1, 2, 4, 7, 15, 3, 14, 5]"
59,56,"[7, 6, 3, 13, 10, 2, 4, 12, 8, 9]"
60,57,"[19, 7, 13, 6, 14, 18, 8, 11, 1, 9]"
61,58,"[10, 17, 1, 5, 3, 0, 11, 16, 7, 2]"
62,59,"[16, 12, 6, 14, 3, 11, 18, 0, 13, 4]"
63,60,"[3, 10, 9, 16, 8, 13, 6, 15, 7, 4]"
64,61,"[3, 5, 17, 10, 4, 14, 9, 11, 18, 7]"
65,62,"[18, 14, 19, 0, 3, 2, 6, 17, 9, 8]"
66,63,"[18, 19, 17, 10, 16, 4, 0, 3, 11, 2]"
67,64,"[14, 4, 11, 5, 13, 6, 10, 2, 7, 17]"
68,65,"[16, 13, 10, 7, 5, 8, 18, 2, 1, 17]"
69,66,"[3, 4, 5, 17, 18, 1, 6, 11, 2, 9]"
70,67,"[14, 12, 6, 8, 18, 0, 9, 13, 5, 7]"
71,68,"[4, 1, 13, 0, 3, 15, 16, 2, 12, 14]"
72,69,"[6, 1, 5, 12, 10, 3, 16, 7, 9, 13]"
73,70,"[13, 0, 3, 2, 14, 8, 16, 7, 18, 19]"
74,71,"[2, 17, 19, 9, 11, 0, 6, 15, 13, 16]"
75,72,"[19, 15, 12, 7, 9, 3, 14, 1, 6, 5]"
76,73,"[18, 4, 2, 16, 14, 7, 1, 13, 9, 5]"
77,74,"[15, 13, 17, 11, 5, 3, 14, 8, 19, 16]"
78,75,"[17, 18, 16, 13, 1, 11, 8, 0, 15, 9]"
79,76,"[3, 16, 10, 5, 15, 13, 6, 8, 9, 4]"
80,77,"[3, 13, 6, 5, 17, 10, 9, 11, 2, 18]"
81,78,"[8, 16, 6, 17, 2, 14, 3, 11, 19, 9]"
82,79,"[7, 8, 19, 1, 5, 13, 16, 10, 11, 4]"
83,80,"[5, 18, 13, 16, 14, 3, 12, 11, 8, 19]"
84,81,"[10, 1, 13, 17, 18, 5, 15, 16, 12, 19]"
85,82,"[14, 9, 1, 6, 10, 15, 5, 18, 16, 13]"
86,83,"[3, 18, 17, 19, 4, 13, 16, 2, 0, 8]"
87,84,"[1, 3, 18, 15, 10, 4, 17, 9, 13, 14]"
88,85,"[10, 0, 3, 16, 13, 8, 11, 9, 1, 17]"
89,86,"[16, 12, 19, 3, 0, 7, 6, 14, 5, 13]"
90,87,"[19, 12, 1, 5, 15, 17, 4, 10, 2, 18]"
91,88,"[15, 2, 6, 18, 19, 5, 0, 14, 17, 10]"
92,89,"[3, 14, 4, 19, 16, 17, 2, 6, 10, 1]"
93,90,"[10, 14, 8, 18, 5, 4, 12, 17, 11, 9]"
94,91,"[7, 16, 5, 3, 11, 4, 19, 0, 8, 18]"
95,92,"[17, 18, 5, 12, 9, 11, 19, 1, 2, 4]"
96,93,"[0, 12, 13, 19, 3, 5, 4, 7, 18, 9]"
97,94,"[17, 13, 7, 14, 3, 19, 1, 9, 12, 15]"
98,95,"[7, 13, 0, 1, 6, 11, 5, 17, 3, 2]"
99,96,"[15, 2, 12, 17, 5, 1, 0, 14, 18, 9]"
100,97,"[6, 11, 0, 19, 2, 16, 12, 5, 8, 3]"
101,98,"[4, 6, 1, 0, 19, 13, 17, 8, 12, 3]"
102,99,"[0, 17, 5, 10, 3, 7, 11, 9, 18, 16]"
103,100,"[12, 3, 1, 15, 18, 13, 8, 11, 5, 0]"
104,101,"[10, 4, 5, 11, 8, 14, 6, 2, 16, 12]"
105,102,"[14, 3, 18, 2, 16, 0, 19, 4, 5, 13]"
106,103,"[11, 15, 18, 4, 16, 1, 7, 14, 3, 10]"
107,104,"[17, 4, 0, 18, 7, 2, 16, 10, 6, 5]"
108,105,"[8, 3, 15, 4, 18, 6, 19, 12, 9, 17]"
109,106,"[5, 16, 2, 15, 17, 9, 7, 13, 12, 18]"
110,107,"[1, 8, 13, 0, 11, 9, 5, 10, 2, 16]"
111,108,"[11, 14, 1, 5, 12, 17, 13, 0, 4, 2]"
112,109,"[17, 8, 15, 1, 14, 19, 0, 6, 18, 3]"
113,110,"[2, 16, 17, 3, 0, 14, 10, 8, 13, 7]"
114,111,"[11, 10, 18, 1, 7, 3, 5, 6, 8, 13]"
115,112,"[8, 1, 5, 9, 10, 12, 16, 19, 4, 7]"
116,113,"[12, 18, 8, 1, 10, 5, 7, 16, 0, 4]"
117,114,"[10, 17, 15, 14, 8, 13, 9, 7, 18, 6]"
118,115,"[16, 2, 15, 19, 14, 9, 17, 5, 10, 6]"
119,116,"[11, 13, 16, 12, 4, 2, 17, 15, 18, 7]"
120,117,"[14, 8, 17, 19, 18, 16, 5, 0, 3, 7]"
121,118,"[5, 7, 11, 16, 3, 10, 18, 12, 15, 17]"
122,119,"[17, 2, 15, 16, 4, 19, 13, 14, 6, 3]"
123,120,"[4, 11, 0, 6, 15, 2, 10, 18, 5, 14]"
124,121,"[9, 11, 1, 18, 8, 15, 17, 0, 19, 14]"
125,122,"[0, 5, 4, 8, 19, 9, 16, 15, 7, 17]"
126,123,"[13, 6, 15, 12, 11, 8, 18, 9, 3, 5]"
127,124,"[8, 18, 1, 5, 0, 12, 15, 6, 9, 7]"
128,125,"[0, 16, 9, 18, 1, 8, 13, 2, 14, 6]"
129,126,"[13, 2, 10, 9, 8, 19, 14, 4, 11, 18]"
130,127,"[14, 4, 3, 0, 2, 11, 18, 6, 10, 13]"
131,128,"[9, 10, 2, 8, 19, 1, 5, 11, 15, 16]"
132,129,"[17, 12, 14, 6, 1, 4, 7, 8, 0, 2]"
133,130,"[16, 7, 9, 14, 8, 1, 3, 0, 6, 19]"
134,131,"[0, 1, 2, 3, 13, 12, 19, 17, 10, 11]"
135,132,"[18, 8, 10, 16, 13, 4, 7, 1, 17, 19]"
136,133,"[13, 15, 12, 18, 8, 3, 11, 19, 1, 7]"
137,134,"[18, 12, 1, 2, 11, 0, 8, 14, 13, 3]"
138,135,"[13, 14, 10, 11, 6, 3, 0, 8, 1, 12]"
139,136,"[10, 19, 1, 3, 17, 12, 9, 8, 16, 11]"
140,137,"[12, 6, 9, 3, 13, 17, 10, 2, 19, 0]"
141,138,"[5, 18, 7, 8, 12, 16, 0, 15, 2, 10]"
142,139,"[1, 10, 7, 5, 19, 4, 3, 18, 17, 11]"
143,140,"[11, 7, 4, 6, 15, 5, 18, 1, 8, 9]"
144,141,"[6, 0, 2, 1, 15, 8, 3, 13, 10, 19]"
145,142,"[9, 12, 1, 11, 7, 6, 2, 3, 13, 17]"
146,143,"[15, 19, 13, 16, 17, 4, 9, 2, 3, 10]"
147,144,"[6, 5, 8, 15, 3, 0, 18, 2, 4, 1]"
148,145,"[7, 19, 6, 4, 18, 5, 10, 3, 1, 2]"
149,146,"[7, 19, 1, 8, 15, 0, 2, 13, 11, 17]"
150,147,"[14, 16, 9, 18, 15, 6, 7, 19, 12, 5]"
151,148,"[0, 11, 18, 1, 8, 16, 12, 4, 13, 17]"
152,149,"[17, 12, 1, 8, 4, 6, 15, 16, 19, 7]"
153,150,"[4, 1, 9, 3, 13, 18, 8, 16, 2, 0]"
154,151,"[5, 1, 7, 19, 4, 9, 3, 14, 18, 2]"
155,152,"[13, 14, 10, 18, 6, 7, 4, 5, 3, 1]"
156,153,"[6, 18, 16, 1, 3, 17, 7, 2, 13, 9]"
157,154,"[0, 19, 3, 1, 13, 9, 7, 15, 11, 17]"
158,155,"[7, 13, 10, 6, 15, 8, 9, 17, 12, 11]"
159,156,"[5, 10, 11, 1, 16, 18, 12, 4, 6, 7]"
160,157,"[5, 15, 9, 14, 10, 2, 0, 8, 13, 1]"
161,158,"[11, 0, 17, 18, 10, 14, 15, 4, 16, 9]"
162,159,"[7, 11, 17, 4, 13, 0, 10, 19, 6, 3]"
163,160,"[5, 15, 18, 11, 9, 3, 8, 7, 19, 2]"
164,161,"[13, 4, 8, 9, 18, 1, 0, 15, 7, 19]"
165,162,"[13, 3, 1, 19, 12, 9, 7, 6, 2, 8]"
166,163,"[15, 11, 5, 12, 16, 1, 10, 13, 2, 8]"
167,164,"[12, 17, 19, 3, 16, 1, 10, 4, 15, 9]"
168,165,"[11, 1, 17, 6, 19, 10, 14, 15, 4, 13]"
169,166,"[13, 15, 3, 14, 16, 0, 5, 4, 2, 6]"
170,167,"[2, 7, 11, 3, 0, 5, 4, 16, 6, 10]"
171,168,"[6, 19, 15, 5, 3, 13, 18, 0, 7, 12]"
172,169,"[15, 1, 6, 7, 5, 11, 8, 18, 10, 9]"
173,170,"[12, 13, 11, 5, 10, 0, 4, 1, 14, 6]"
174,171,"[5, 3, 17, 13, 15, 9, 19, 1, 10, 11]"
175,172,"[12, 2, 3, 5, 4, 18, 14, 8, 10, 16]"
176,173,"[14, 3, 19, 4, 18, 16, 10, 15, 5, 0]"
177,174,"[3, 19, 18, 8, 17, 7, 14, 15, 4, 6]"
178,175,"[2, 6, 15, 19, 5, 11, 18, 16, 3, 0]"
179,176,"[6, 3, 16, 4, 1, 11, 9, 0, 19, 15]"
180,177,"[4, 8, 10, 18, 17, 2, 1, 14, 12, 13]"
181,178,"[11, 15, 1, 8, 13, 19, 18, 17, 9, 7]"
182,179,"[10, 4, 12, 19, 7, 17, 3, 15, 0, 1]"
183,180,"[8, 13, 19, 17, 9, 0, 12, 11, 3, 1]"
184,181,"[19, 7, 14, 11, 13, 3, 6, 17, 18, 1]"
185,182,"[19, 10, 3, 14, 13, 15, 12, 4, 9, 7]"
186,183,"[4, 6, 19, 12, 16, 1, 14, 18, 7, 8]"
187,184,"[17, 9, 2, 12, 4, 14, 18, 13, 3, 6]"
188,185,"[8, 14, 19, 2, 18, 7, 16, 17, 3, 11]"
189,186,"[4, 19, 14, 18, 1, 9, 10, 3, 0, 11]"
190,187,"[13, 18, 11, 10, 0, 16, 9, 1, 3, 17]"
191,188,"[10, 1, 2, 8, 16, 17, 15, 3, 11, 5]"
192,189,"[8, 18, 19, 3, 12, 4, 2, 10, 0, 5]"
193,190,"[14, 5, 11, 13, 15, 1, 17, 10, 16, 18]"
194,191,"[16, 8, 19, 6, 17, 12, 13, 3, 7, 18]"
195,192,"[3, 19, 14, 9, 8, 4, 12, 2, 13, 5]"
196,193,"[4, 9, 5, 2, 0, 19, 18, 6, 7, 15]"
197,194,"[18, 4, 1, 14, 16, 7, 8, 15, 3, 13]"
198,195,"[2, 19, 18, 17, 6, 14, 10, 3, 4, 0]"
199,196,"[16, 14, 3, 11, 10, 6, 9, 8, 17, 4]"
200,197,"[19, 10, 4, 3, 1, 15, 17, 5, 11, 2]"
201,198,"[18, 10, 14, 4, 17, 6, 11, 1, 15, 7]"
202,199,"[6, 4, 5, 10, 0, 16, 2, 7, 8, 12]"
203,200,"[12, 5, 15, 3, 18, 2, 0, 10, 16, 14]"
204,201,"[0, 10, 11, 18, 15, 5, 13, 2, 1, 16]"
205,202,"[16, 5, 4, 6, 12, 3, 1, 13, 11, 15]"
206,203,"[0, 16, 6, 8, 11, 7, 13, 1, 3, 18]"
207,204,"[5, 15, 3, 18, 2, 17, 1, 19, 4, 8]"
208,205,"[7, 13, 6, 19, 16, 8, 14, 11, 1, 5]"
209,206,"[16, 5, 2, 4, 19, 14, 18, 13, 17, 15]"
210,207,"[16, 0, 3, 7, 14, 15, 1, 10, 13, 6]"
211,208,"[4, 7, 8, 12, 15, 5, 1, 10, 3, 9]"
212,209,"[2, 6, 14, 8, 12, 10, 19, 9, 3, 11]"
213,210,"[1, 5, 8, 6, 13, 10, 12, 11, 3, 19]"
214,211,"[8, 19, 5, 4, 10, 13, 1, 15, 2, 7]"
215,212,"[18, 5, 17, 12, 4, 19, 11, 10, 1, 15]"
216,213,"[3, 0, 18, 5, 19, 1, 10, 12, 17, 16]"
217,214,"[8, 10, 7, 14, 1, 3, 9, 5, 17, 12]"
218,215,"[5, 1, 8, 7, 18, 2, 11, 16, 17, 6]"
219,216,"[12, 13, 11, 5, 1, 8, 0, 2, 7, 3]"
220,217,"[10, 14, 16, 7, 1, 18, 0, 15, 6, 9]"
221,218,"[10, 6, 4, 5, 16, 14, 9, 13, 2, 8]"
222,219,"[18, 4, 5, 10, 13, 7, 19, 17, 6, 12]"
223,220,"[1, 19, 7, 15, 16, 8, 6, 2, 9, 10]"
224,221,"[17, 12, 16, 2, 8, 13, 14, 18, 11, 7]"
225,222,"[18, 6, 4, 0, 16, 11, 10, 12, 7, 2]"
226,223,"[18, 5, 14, 11, 16, 7, 2, 1, 15, 12]"
227,224,"[16, 13, 5, 11, 2, 18, 1, 14, 10, 0]"
228,225,"[9, 4, 10, 16, 14, 12, 19, 18, 6, 13]"
229,226,"[12, 1, 4, 11, 0, 6, 13, 18, 10, 8]"
230,227,"[4, 9, 2, 7, 11, 18, 8, 6, 17, 1]"
231,228,"[10, 7, 15, 5, 17, 3, 2, 13, 18, 9]"
232,229,"[6, 15, 16, 17, 11, 5, 4, 9, 2, 3]"
233,230,"[10, 4, 6, 16, 17, 18, 14, 15, 19, 11]"
234,231,"[16, 11, 7, 2, 4, 5, 6, 14, 0, 13]"
235,232,"[15, 14, 11, 10, 1, 13, 2, 17, 0, 16]"
236,233,"[16, 14, 7, 9, 15, 4, 0, 6, 19, 17]"
237,234,"[7, 4, 0, 10, 2, 14, 5, 9, 15, 13]"
238,235,"[6, 14, 18, 8, 3, 5, 12, 9, 17, 2]"
239,236,"[3, 6, 0, 4, 5, 11, 1, 13, 18, 12]"
240,237,"[17, 16, 5, 18, 4, 12, 1, 2, 10, 11]"
241,238,"[15, 9, 12, 8, 16, 6, 19, 2, 1, 5]"
242,239,"[1, 9, 7, 0, 11, 5, 18, 6, 12, 2]"
243,240,"[4, 6, 8, 10, 0, 18, 5, 12, 9, 7]"
244,241,"[16, 3, 11, 17, 7, 8, 0, 6, 13, 18]"
245,242,"[14, 12, 18, 10, 2, 8, 0, 9, 4, 11]"
246,243,"[15, 8, 5, 7, 9, 11, 0, 19, 10, 4]"
247,244,"[4, 5, 1, 12, 16, 14, 0, 13, 8, 3]"
248,245,"[17, 12, 1, 0, 4, 5, 10, 7, 19, 13]"
249,246,"[3, 15, 1, 17, 11, 19, 5, 8, 7, 2]"
250,247,"[18, 3, 6, 13, 15, 17, 10, 4, 5, 1]"
251,248,"[2, 1, 7, 18, 0, 15, 14, 19, 16, 3]"
252,249,"[10, 13, 4, 8, 18, 0, 1, 9, 11, 5]"
253,250,"[9, 3, 0, 10, 12, 6, 1, 17, 19, 14]"
254,251,"[10, 2, 9, 18, 4, 1, 0, 19, 8, 15]"
255,252,"[11, 10, 18, 19, 17, 2, 1, 7, 9, 16]"
256,253,"[1, 10, 14, 2, 3, 13, 16, 12, 6, 4]"
257,254,"[14, 18, 16, 1, 0, 9, 2, 10, 6, 13]"
258,255,"[12, 7, 17, 6, 13, 4, 19, 8, 16, 5]"
259,256,"[12, 19, 3, 9, 11, 6, 8, 13, 14, 15]"
260,257,"[8, 15, 7, 6, 17, 10, 18, 1, 4, 11]"
261,258,"[7, 4, 13, 6, 17, 18, 16, 14, 10, 11]"
262,259,"[9, 19, 14, 0, 10, 4, 3, 15, 17, 2]"
263,260,"[2, 6, 14, 17, 10, 12, 13, 1, 9, 16]"
264,261,"[9, 16, 13, 19, 2, 7, 10, 5, 17, 18]"
265,262,"[5, 12, 13, 15, 2, 16, 6, 10, 19, 0]"
266,263,"[5, 1, 14, 18, 6, 0, 19, 2, 13, 10]"
267,264,"[19, 7, 6, 8, 2, 5, 9, 14, 12, 1]"
268,265,"[15, 18, 0, 2, 1, 17, 9, 4, 14, 5]"
269,266,"[17, 18, 4, 16, 8, 15, 5, 11, 6, 19]"
270,267,"[6, 3, 8, 12, 9, 11, 0, 10, 1, 16]"
271,268,"[12, 14, 11, 1, 3, 19, 4, 5, 6, 13]"
272,269,"[6, 0, 7, 12, 15, 8, 16, 1, 13, 11]"
273,270,"[14, 11, 0, 7, 2, 3, 4, 13, 8, 5]"
274,271,"[12, 11, 14, 6, 18, 3, 10, 0, 1, 8]"
275,272,"[10, 3, 1, 15, 0, 16, 14, 6, 18, 12]"
276,273,"[19, 6, 12, 0, 1, 9, 17, 11, 7, 5]"
277,274,"[10, 12, 1, 4, 7, 13, 16, 6, 11, 0]"
278,275,"[7, 17, 0, 12, 8, 18, 13, 6, 9, 1]"
279,276,"[1, 17, 16, 18, 9, 14, 19, 13, 8, 6]"
280,277,"[9, 1, 11, 6, 0, 17, 5, 10, 4, 2]"
281,278,"[0, 17, 1, 18, 10, 9, 12, 7, 16, 13]"
282,279,"[8, 13, 6, 1, 19, 14, 11, 12, 16, 18]"
283,280,"[18, 3, 14, 19, 10, 5, 15, 13, 11, 2]"
284,281,"[10, 12, 8, 15, 1, 4, 3, 16, 17, 19]"
285,282,"[15, 16, 2, 19, 13, 18, 10, 12, 8, 14]"
286,283,"[4, 18, 11, 10, 5, 2, 9, 1, 16, 7]"
287,284,"[7, 12, 6, 2, 1, 4, 5, 17, 19, 10]"
288,285,"[4, 10, 18, 2, 7, 12, 8, 9, 11, 3]"
289,286,"[15, 12, 19, 1, 9, 18, 13, 11, 8, 7]"
290,287,"[5, 9, 1, 2, 11, 16, 18, 12, 14, 10]"
291,288,"[5, 15, 19, 16, 18, 1, 8, 9, 4, 14]"
292,289,"[1, 13, 18, 19, 7, 8, 9, 10, 11, 0]"
293,290,"[10, 14, 18, 6, 7, 8, 19, 5, 3, 0]"
294,291,"[1, 16, 6, 12, 4, 7, 18, 11, 2, 0]"
295,292,"[4, 5, 16, 15, 18, 7, 17, 1, 9, 11]"
296,293,"[5, 9, 18, 1, 13, 7, 6, 8, 4, 3]"
297,294,"[10, 12, 16, 4, 1, 8, 18, 11, 6, 9]"
298,295,"[7, 2, 19, 4, 5, 8, 9, 11, 6, 3]"
299,296,"[9, 3, 19, 16, 18, 7, 14, 8, 1, 17]"
300,297,"[4, 10, 13, 9, 19, 0, 18, 12, 17, 6]"
301,298,"[11, 9, 1, 8, 18, 5, 3, 15, 14, 19]"
302,299,"[19, 6, 11, 3, 4, 10, 8, 2, 18, 14]"
303,300,"[13, 2, 15, 12, 7, 6, 14, 19, 8, 11]"
304,301,"[7, 4, 2, 8, 18, 16, 11, 5, 17, 6]"
305,302,"[9, 19, 18, 5, 0, 7, 15, 16, 14, 1]"
306,303,"[6, 17, 10, 13, 8, 12, 15, 4, 11, 9]"
307,304,"[1, 15, 8, 2, 3, 12, 9, 0, 13, 7]"
308,305,"[14, 1, 13, 16, 10, 5, 9, 18, 2, 3]"
309,306,"[1, 4, 6, 10, 9, 3, 16, 12, 11, 7]"
310,307,"[1, 14, 4, 18, 8, 3, 9, 13, 12, 15]"
311,308,"[15, 6, 18, 12, 13, 0, 1, 10, 3, 16]"
312,309,"[13, 1, 5, 15, 10, 16, 4, 17, 9, 14]"
313,310,"[18, 11, 6, 13, 9, 10, 8, 17, 1, 19]"
314,311,"[4, 5, 19, 1, 9, 14, 16, 8, 17, 0]"
315,312,"[12, 16, 17, 0, 1, 10, 11, 19, 15, 2]"
316,313,"[18, 5, 19, 0, 6, 4, 1, 7, 12, 15]"
317,314,"[2, 1, 4, 18, 17, 0, 6, 5, 16, 10]"
318,315,"[13, 3, 11, 6, 2, 19, 12, 7, 16, 18]"
319,316,"[3, 11, 15, 19, 18, 0, 8, 5, 17, 9]"
320,317,"[14, 17, 9, 13, 6, 5, 0, 8, 2, 10]"
321,318,"[18, 17, 12, 2, 14, 10, 1, 11, 4, 16]"
322,319,"[14, 5, 4, 15, 8, 16, 10, 3, 6, 18]"
323,320,"[1, 14, 15, 16, 11, 12, 6, 19, 9, 13]"
324,321,"[9, 18, 7, 14, 8, 3, 13, 15, 0, 1]"
325,322,"[10, 1, 5, 19, 17, 11, 12, 15, 6, 3]"
326,323,"[13, 0, 6, 8, 5, 19, 16, 10, 7, 1]"
327,324,"[7, 15, 13, 19, 11, 9, 0, 1, 16, 18]"
328,325,"[1, 4, 2, 10, 14, 15, 16, 8, 13, 11]"
329,326,"[1, 14, 19, 7, 2, 12, 9, 18, 15, 5]"
330,327,"[13, 11, 3, 5, 15, 19, 12, 16, 17, 10]"
331,328,"[1, 14, 16, 8, 0, 11, 12, 13, 10, 19]"
332,329,"[18, 0, 11, 16, 17, 14, 4, 6, 9, 1]"
333,330,"[5, 10, 1, 6, 9, 13, 8, 15, 18, 3]"
334,331,"[0, 6, 3, 19, 1, 13, 14, 11, 18, 5]"
335,332,"[7, 3, 0, 15, 8, 9, 1, 11, 6, 19]"
336,333,"[1, 9, 19, 3, 12, 8, 14, 18, 16, 13]"
337,334,"[12, 14, 3, 18, 8, 16, 2, 13, 5, 17]"
338,335,"[16, 12, 11, 19, 1, 8, 0, 6, 2, 13]"
339,336,"[10, 4, 13, 6, 16, 0, 18, 1, 9, 5]"
340,337,"[12, 18, 14, 8, 11, 7, 10, 13, 3, 0]"
341,338,"[7, 2, 8, 18, 14, 11, 5, 6, 3, 12]"
342,339,"[0, 12, 19, 13, 15, 4, 18, 11, 2, 9]"
343,340,"[16, 17, 0, 18, 7, 1, 13, 3, 9, 14]"
344,341,"[8, 7, 0, 17, 15, 11, 19, 13, 5, 16]"
345,342,"[12, 7, 13, 11, 3, 17, 8, 19, 14, 9]"
346,343,"[10, 17, 18, 8, 15, 16, 3, 11, 9, 13]"
347,344,"[13, 8, 14, 19, 6, 15, 9, 4, 17, 16]"
348,345,"[17, 8, 7, 4, 3, 15, 2, 18, 10, 13]"
349,346,"[17, 5, 13, 16, 2, 9, 18, 15, 7, 0]"
350,347,"[6, 8, 11, 12, 10, 1, 17, 4, 2, 16]"
351,348,"[0, 8, 16, 18, 12, 17, 2, 14, 6, 5]"
352,349,"[6, 0, 8, 1, 9, 15, 12, 7, 16, 10]"
353,350,"[13, 1, 8, 16, 14, 18, 3, 17, 12, 15]"
354,351,"[11, 9, 17, 6, 4, 12, 16, 5, 0, 8]"
355,352,"[15, 14, 1, 8, 12, 10, 6, 16, 9, 19]"
356,353,"[15, 8, 3, 6, 7, 13, 14, 12, 1, 10]"
357,354,"[9, 7, 11, 3, 8, 6, 2, 15, 0, 5]"
358,355,"[14, 19, 5, 13, 10, 7, 16, 8, 6, 3]"
359,356,"[1, 14, 4, 8, 2, 10, 0, 12, 7, 16]"
360,357,"[18, 16, 5, 8, 6, 2, 3, 13, 11, 15]"
361,358,"[15, 10, 14, 12, 3, 9, 0, 2, 8, 17]"
362,359,"[15, 2, 5, 4, 19, 3, 13, 7, 0, 17]"
363,360,"[14, 13, 5, 8, 2, 4, 17, 3, 10, 7]"
364,361,"[16, 14, 5, 19, 1, 4, 13, 10, 12, 11]"
365,362,"[16, 11, 7, 12, 2, 4, 0, 9, 17, 1]"
366,363,"[1, 8, 4, 6, 12, 13, 16, 15, 19, 5]"
367,364,"[16, 14, 13, 8, 2, 9, 1, 4, 15, 5]"
368,365,"[19, 3, 5, 12, 15, 11, 18, 2, 8, 14]"
369,366,"[8, 6, 10, 18, 12, 2, 15, 0, 7, 3]"
370,367,"[16, 3, 1, 10, 4, 18, 14, 0, 8, 17]"
371,368,"[9, 15, 5, 12, 17, 1, 19, 14, 16, 18]"
372,369,"[6, 13, 8, 9, 17, 10, 18, 19, 0, 5]"
373,370,"[14, 10, 4, 6, 7, 11, 18, 1, 13, 9]"
374,371,"[18, 3, 9, 7, 4, 15, 6, 13, 11, 0]"
375,372,"[8, 2, 1, 0, 6, 19, 11, 16, 4, 3]"
376,373,"[15, 0, 8, 11, 1, 9, 5, 10, 13, 17]"
377,374,"[14, 18, 13, 0, 12, 17, 8, 9, 19, 10]"
378,375,"[5, 18, 4, 12, 9, 2, 15, 19, 6, 17]"
379,376,"[9, 8, 13, 2, 0, 7, 15, 18, 19, 11]"
